ID,RT,SD,DT,SD,CCS,SD,m/z,SD,Abundance,RSD,Z,Ions,Freq.,Q Score,Sat.,Mark,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,QC,SampA,SampB,SampC,SampD,SampE,SampF
[693],2.143,0.031,34.082,0.051,297.16,0.45,117.02,0.0002,0.0,4.35,-1.0,2.0,2.0,100.0,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[854],0.478,0.029,19.061,0.016,164.66,0.14,119.036,0.0001,0.0,3.43,-1.0,2.0,3.0,82.4,,FALSE,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,0.001,0.001,0.001,50059.42,0.001,0.001,80058.66,0.001,0.001,0.001,0.001,0.001
[1213],0.507,0.015,24.908,0.246,215.9,2.16,119.948,0.0001,0.0,4.83,-1.0,3.0,2.0,82.8,,FALSE,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,41863.86,0.001,0.001,12209.78,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[938],0.508,0.008,31.354,0.187,272.5,1.64,119.947,0.0008,0.0,3.43,-1.0,3.0,4.0,82.3,,FALSE,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,58721.89,0.001,21229.14,55607.96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"[1594, 1595]",0.493,0.011,37.152,0.303,323.425,2.66,119.948,0.0001,0.0,5.11,-1.0,3.0,1.5,90.65,,FALSE,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,19180.611,0.001,8066.588,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"[1795, 1770]",2.955,,21.444,,185.325,,120.997,,0.0,6.0,-1.0,3.0,1.0,85.5,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[385],1.002,0.012,29.235,0.038,253.48,0.34,122.026,0.0001,0.0,1.76,-1.0,2.0,9.0,100.0,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[1266],0.529,,22.907,,197.55,,125.025,,0.0,6.0,-1.0,2.0,1.0,98.4,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[1796],0.473,,19.685,,169.13,,126.954,,0.0,6.0,-1.0,3.0,1.0,97.2,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[539],1.135,0.019,23.005,0.028,198.12,0.25,127.077,0.0001,0.0,2.32,-1.0,2.0,6.0,100.0,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[1716],0.774,0.123,27.443,0.049,236.73,0.43,128.005,0.0005,0.0,5.13,-1.0,3.0,2.0,87.5,,FALSE,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,0.001,5245.022,0.001,0.001,0.001,0.001,1067.333,0.001,0.001
[671],0.608,0.007,20.213,0.019,173.62,0.16,128.018,0.0001,0.0,2.54,-1.0,3.0,5.0,100.0,,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[9],1.478,0.063,21.072,0.017,181.11,0.15,128.036,0.0002,0.033,0.99,-1.0,3.0,28.0,100.0,x,FALSE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5311628.0,3348474.0,1900638.0,1725463.0,1327233.0,1728147.0
